title,region,publisher,productId,upc,releaseDate,rating
Tenshi Doumei,JP,TGL,SLPS-01228,4935066600054,04/23/98,
Tenshi na Konamaiki,JP,Bandai,SLPS-03466,4543112107374,09/26/02,
Tenshi no Shippo,JP,Bandai,SLPS-03531,4543112136718,02/27/03,
Tentama,JP,Kid,SLPS-03132,4933516103179,01/25/01,
Terracon,EU,SCEE,SCES-02836,711719185925,08/25/00,
Test Drive 4,US,Accolade,SLUS-00487,015605750649,09/30/97,K-A
Test Drive 5,US,Accolade,SLUS-00610,015605750922,09/30/98,E
Test Drive 6,US,Infogrames,SLUS-00839,020295140175,10/31/99,E
Test Drive Cycles,US,Infogrames,,,Canceled,E
Test Drive Le Mans,US,Infogrames,SLUS-01077,020295140083,03/31/00,E
Test Drive Rally,US,Infogrames,,,Canceled,E
Test Drive: Off-Road,US,Accolade,SLUS-00396,015605750427,02/28/97,K-A
Test Drive: Off-Road 2,US,Accolade,SLUS-00609,015605750939,09/30/98,E
Test Drive: Off-Road 3,US,Infogrames,SLUS-00840,020295140205,10/31/99,E
Tetris Plus,US,Jaleco Entertainment,SLUS-00338,032264500057,10/18/96,K-A
Tetris X,JP,Bullet Proof Software,SLPS-00321,4988627010069,03/29/96,
Tetris with Card Captor Sakura: Eternal Heart,JP,Arika,SLPS-02886,4526319000044,08/10/00,
Tetsu Ikuzawa Kanshuu Meisha Retsuden: Greatest 70's,JP,Epoch,SLPS-01153,4905040070401,12/18/97,
Tetsudou O '96: Ikuze Okuban Chouja,JP,Atlus,SLPS-00164,4984995110035,12/15/95,
Tetsudou O 2: Sekai Seifuku no Yabou,JP,Atlus,SLPS-01012,4984995110134,09/25/97,
Tetsuman Special: Honkaku Mahjong,JP,Naxat Soft,SLPS-00238,4988658967042,07/19/96,
Tettelkaiseki Hissyou Pachislot Doujyho Yamasa & Pioneer,JP,Hiromi,SLPS-01718,4521868100016,11/12/98,
That's Pon!,JP,Shoeisha,SLPS-00051,4997153900010,05/12/95,
That's QT,JP,Koei,SLPM-86340,4988615014192,01/27/00,
The Adventures of Lomax,US,SCEA,SCUS-94906,711719490623,10/31/96,K-A
The Airs,JP,Victor Interactive Software,SLPS-01916,4988110400155,03/25/99,
The Amazing Virtual Sea-Monkeys,US,Conspiracy Entertainment,SLUS-01475,815315000351,2002,E
The Battle: Kidou Butouden G Gundam (Simple Characters 2000 Series Vol. 12),JP,Bandai,SLPS-03471,4543112107459,10/10/02,
The Battle: Kidou Senki Gundam W (Simple Characters 2000 Series Vol. 13),JP,Bandai,SLPS-03472,4543112107473,10/10/02,
The Bike Race: Kamen Rider (Simple Characters 2000 Series Vol. 03),JP,Bandai,SLPS-03308,4543112033956,10/25/01,
The Bistro,JP,Syscom,SLPS-02294,4517120398017,02/17/00,
The Block Kuzushi: Cyborg 009 (Simple Characters 2000 Series Vol. 15),JP,Bandai,SLPS-03474,4543112107381,10/10/02,
The Blue Marlin,JP,Starfish,SLPS-02752,4948297010370,05/02/00,
The Board Game: Meitantei Conan (Simple Characters 2000 Series Vol. 11),JP,Bandai,SLPS-03458,4543112107350,08/29/02,
The Bombing Islands,US,Kemco,SLUS-01292,741648007012,May 2001,E
The Book of Watermarks,JP,SCEI,SCPS-10094 - SCPS-10095,4948872100946,07/15/99,
The Chessmaster 3-D,US,Mindscape,SLUS-00052,024294121937,1996,E
The City of Lost Children,US,Psygnosis,SCUS-94150,711719415022,05/31/97,T
The Conveni 2: Zenkoku Chain Tenkai da!,JP,Human Entertainment,SLPS-01146,4959143900226,12/18/97,
The Conveni Special,JP,Artdink,SLPS-01301,4988640100228,03/12/98,
The Conveni: Ano Machi wo Dokusen Seyo,JP,Human Entertainment,SLPS-00782,4959143900141,03/28/97,
The Crow: City of Angels,US,Acclaim,SLUS-00242,021481210726,02/28/97,M
The Curling (SuperLite 1500 Series),JP,Success,SLPM-86237,4944076000587,07/01/99,
The Dalmatians,EU,Midas Interactive Entertainment,SLES-02959,8713399004772,09/01/00,
The Dark Half: Endsville,US,THQ,,,Canceled,
The Deep: Ushinawareta Shinkai,JP,Acclaim,SLPS-00501,4940062700103,10/18/96,
The Diabolical Adventures of Tobu,US,989 Studios,,,Canceled,
The Divide: Enemies Within,US,Viacom New Media,SLUS-00317,040824137025,01/01/96,T
The Dog Master,JP,Visit,SLPM-87175,4939915000644,08/07/03,
The Dream Circus,JP,TGL,SLPS-01836,4935066600078,02/25/99,
The Drugstore,JP,Human Entertainment,SLPS-01516,4959143900356,08/06/98,
The Dukes of Hazzard II: Daisy Dukes It Out,US,SouthPeak Games,SLUS-01243,612561167155,11/07/00,E
The Dukes of Hazzard: Racing for Home,US,SouthPeak Games,SLUS-00859,612561138230,11/30/99,E
The F.A. Premier League Football Manager 2000,EU,Electronic Arts,SLES-02254,,10/01/99,
The FamiRes,JP,Artdink,SLPS-01736,4988640100273,12/03/98,
The FamiRes: Shijou Saikyou no Menu,JP,Human Entertainment,SLPS-01763,4959143900417,12/17/98,
The Fifth Element,US,Activision,SLUS-00711,047875103771,09/30/98,T
The Final Round,US,Konami,SLUS-00064,083717170044,08/31/96,K-A
The Firemen 2: Pete & Danny,US,MonkeyPaw Games,NPUF-30059,PSOne Classics,01/28/14,
The Flintstones: Bedrock Bowling,US,SouthPeak Games,SLUS-00931,612561153936,09/19/00,E
The Game Maker,JP,Axela,SLPS-01583,4533296000127,09/23/98,
The Game of Life,US,Hasbro Interactive,SLUS-00769,608610991666,09/30/98,E
The Granstream Saga,US,THQ,SLUS-00597,752919470251,06/30/98,T
The Great Battle VI,JP,Banpresto,SLPS-00719,4983164734157,04/11/97,
The Grinch,US,Konami,SLUS-01197,083717171188,11/10/00,E
The Guardian of Darkness,EU,Cryo Interactive,SLES-01776,,1999,
The Gunjin Shogi: Kidou Senshi Gundam (Simple Characters 2000 Series Vol. 01),JP,Bandai,SLPS-03309,4543112033963,10/25/01,
The Hanafuda: Jarin-Ko Chie (Simple Characters 2000 Series Vol. 04),JP,Bandai,SLPS-03350,4543112055415,11/29/01,
The Heiwa Otenki Studio,JP,Aqua Rouge,SLPS-03178,4527585100063,03/29/01,
The Hive,US,Trimark,SLUS-00120/SLUS-00182,791890101501,1996,K-A
The Incredible Hulk: The Pantheon Saga,US,Eidos Interactive,SLUS-00150,743175952995,02/28/97,K-A
The Italian Job,US,Rockstar Games,SLUS-01457,710425231681,2002,T
The Jigsaw Puzzle: Nantettantei Idol (Simple Characters 2000 Series Vol. 14),JP,Bandai,SLPS-03473,4543112107398,10/10/02,
The King of Fighters '95,US,SCEA,SCUS-94205,711719420521,08/31/96,T
The King of Fighters '96,JP,SNK,SLPS-00834,4964808300075,07/04/97,
The King of Fighters '97,JP,SNK,SLPM-86084,4964808300136,05/28/98,
The King of Fighters '98: Dream Match Never Ends,JP,SNK,SLPM-86201,4964808300204,03/25/99,
The King of Fighters '99,US,Agetec,SLUS-01332,093992087708,04/22/01,T
The King of Fighters Kyo,JP,SNK,SLPM-86095,4964808300112,08/27/98,
The Land Before Time: Big Water Adventure,US,TDK Mediactive,SLUS-01481,739069610041,11/27/02,E
The Land Before Time: Great Valley Racing Adventure,US,TDK Mediactive,SLUS-01213,739069610010,05/04/01,E
The Land Before Time: Return to the Great Valley,US,Sound Source,SLUS-01043,739069602459,09/15/00,E
The Last Report,EU,Microids,SLES-00020,,March 1998,
The Legend of Dragoon,US,SCEA,SCUS-94491 SCUS-94584 SCUS-94585 SCUS-94,711719449126,06/13/00,T
The Legend of Heroes I & II: Eiyuu Densetsu,JP,GMF,SLPS-01323,4947709706498,06/25/98,
The Legend of Heroes III: Shiroki Majo,JP,GMF,SLPS-01201,4947709706160,03/19/98,
The Legend of Heroes IV: Akai Shizuku,JP,GMF,SLPS-01540,4947709101040,08/27/98,
The Lost World: Jurassic Park,US,Electronic Arts,SLUS-00515,014633078329,08/31/97,T
The Maestromusic,JP,Global A,SLPM-86586,4542082000029,07/27/00,
The Maestromusic Encore Disc,JP,Global A,SLPM-86679,4542082000050,11/22/00,
The Maestromusic Merry Christmas Append,JP,Global A,SLPM-86684,4542082000067,12/07/00,
The Magical World of Disney on PlayStation,EU,SCEE,SCED-03993,Other,2002,3+
The Mahjong: Dokonjou Gaeru (Simple Characters 2000 Series Vol. 06),JP,Bandai,SLPS-03363,4543112055477,01/24/02,
The Master's Fighter,JP,Cinema Supply,SLPS-00722,4988172200007,11/20/97,
The Match Golf,JP,Zoom-X,SLPS-00178,4512332000017,01/22/98,
The Misadventures of Tron Bonne,US,Capcom,SLUS-00896,013388210480,04/30/00,E
The Mission,EU,Microids,SLES-03234,,12/22/00,
The Mummy,US,Konami,SLUS-01187,083717171157,11/30/00,T
The Murasaki Kinshiro (Value 1500),JP,SunSoft,SLPS-02704,4907940212516,05/02/00,
The Mystic Dragoons,JP,Xing Entertainment,SLPS-02103,4948536190337,06/17/99,
The Next Tetris,US,Hasbro Interactive,SLUS-00862,076930995723,05/31/99,E
The Next Tetris DLX,JP,Bullet Proof Software,SLPS-02507,4988627010182,12/16/99,
The Note,EU,SunSoft,SLES-00749,4907940130162,October 1997,
The Oni Taiji: Mezase! Nidaime Momotarou,JP,Nippon Ichi Software,SLPS-00089,4995506000028,10/13/95,
The Open Golf: History of Turnberry,JP,Banpresto,SLPS-00418,4983164734041,07/19/96,
The Powerpuff Girls: Chemical X-Traction,US,Bam Entertainment,SLUS-01423,682384510056,11/08/01,E
The Pro Mahjong: Menkyo Minnaten,JP,Naxat Soft,SLPM-86139,4988658987118,12/17/98,
The Puzzle Action: Ganba no Bouken (Simple Characters 2000 Series Vol. 16),JP,Bandai,SLPS-03546,4543112136763,04/03/03,A
The Quaddle Family Mysteries 1: The Case of the Scarce Scarab - Lobby / Kitchen,US,Lightspan,,Other,1998,
The Quaddle Family Mysteries 2: The Case of the Scarce Scarab Garden,US,Lightspan,,Other,1998,
The Quaddle Family Mysteries 3: The Case of the Scarce Scarab - Parlor / Family Room,US,Lightspan,,Other,1998,
The Quiz: Ikkyuu-san (Simple Characters 2000 Series Vol. 07),JP,Bandai,SLPS-03418,4543112077424,03/28/02,
The Racing Action: Sentou Mecha Xabungle (Simple Characters 2000 Series Vol. 17),JP,Bandai,SLPS-03547,4543112136756,04/03/03,A
The Raiden Project (Long Box),US,SCEA,SCUS-94402,711719440222,09/25/95,K-A
The Raven Project,EU,Cryo Interactive,SLES-00039/10039,3554540150017,03/25/97,
The RonRon (Value 1500),JP,SunSoft,SLPS-02702,4907940212509,05/02/00,
The Secret of Googol: Eggs All Around 7 - Egg Trek / Balloon Picnic,US,Lightspan,,Other,1997,
The Secret of Googol: Googol Gulch 8 - General Store / Math Arcade,US,Lightspan,,Other,1997,
The Secret of Googol: Googolfest 5 - Party Isle / Toy Isle,US,Lightspan,,Other,1997,
The Secret of Googol: Googolfest 6 - Arcade Isle / Moon Feast Isle,US,Lightspan,,Other,1997,
The Secret of Googol: Reshaping Googol 1a - The Submarine,US,Lightspan,,Other,1997,
The Secret of Googol: Reshaping Googol 1b - The Tower,US,Lightspan,,Other,1997,
The Secret of Googol: Reshaping Googol 2a - Castle,US,Lightspan,,Other,1997,
The Secret of Googol: Reshaping Googol 2b - Under the Ocean,US,Lightspan,,Other,1997,
The Secret of Googol: The Google Counting Fair 3: Midways,US,Lightspan,,Other,1997,
The Secret of Googol: The Googol Counting Fair 4 - Corral / Fun House,US,Lightspan,,Other,1997,
The Shinri Game,JP,Visit,SLPS-00169,4939915000118,04/26/96,
The Shinri Game 10,JP,Visit,SLPS-03174,4939915000538,03/22/01,
The Shinri Game 2,JP,Visit,SLPS-00851,4939915000149,05/02/97,
The Shinri Game 3,JP,Visit,SLPS-01104,4939915000156,11/27/97,
The Shinri Game 5,JP,Visit,SLPS-02518,4939915000316,12/22/99,
The Shinri Game 6,JP,Visit,SLPS-02668,4939915000354,03/23/00,
The Shinri Game 7,JP,Visit,SLPS-02809,4939915000378,06/22/00,
The Shinri Game 8,JP,Visit,SLPS-02946,4939915000460,09/21/00,
The Shinri Game 9,JP,Visit,SLPS-03109,4939915000491,12/21/00,
The Shinri Game IV: Itsumo Shin ni Hoshizora o,JP,Visit,SLPS-01670,4939915000187,11/05/98,
The Shooting: Kagaku Ninja-Tai Gatchaman (Simple Characters 2000 Series Vol. 08),JP,Bandai,SLPS-03444,4543112084545,06/27/02,
The Simpsons Wrestling,US,Activision,SLUS-01227,047875802438,04/03/01,T
The Smurfs,US,Infogrames,SLUS-01008,020295140199,12/14/99,E
The Snowman,JP,Gaga,SLPS-00140,4902333200033,12/08/95,
The Star Bowling DX,JP,Aroma,SLPS-01196 - SLPS-01199,4995515982117,01/22/98,
The Sword Of Camelot,EU,Midas Interactive Entertainment,SLES-02956,8713399007674,04/12/01,
The Table Hockey: Highschool Kimengumi (Simple Characters 2000 Series Vol. 05),JP,Bandai,SLPS-03362,4543112055460,12/20/01,
The Tetris (SuperLite 1500 Series),JP,Success,SLPM-86581,4944076001423,07/19/00,
The Three Decoders 1: Riddle of the Ring,US,Lightspan,,Other,2000,
The Three Decoders 2: Key to the Carousel,US,Lightspan,,Other,2000,
The Three Stooges,US,Metro3D,SLUS-01486,650001555124,02/07/04,E
The Tour,EU,BMG Interactive Entertainment,,,Canceled,
The Tower: Bonus Edition,JP,Open Book,SLPS-00606,4939439400050,11/01/96,
The Tsuri: Tsuri Kichi Sanpei (Simple Characters 2000 Series Vol. 09),JP,Bandai,SLPS-03445,4543112084552,06/27/02,
The Unholy War,US,Eidos Interactive,SLUS-00676,788687302432,09/30/98,T
The Unsolved,JP,Virgin Interactive,SLPS-00846 - SLPS-00848,4940062700196,05/02/97,
The Uranai 2: Mainichi no Tarot Uranai,JP,Visit,SLPS-02399,4939915000293,11/18/99,
The Uranai 3: Mainichi no Houi Uranai,JP,Visit,SLPS-02898,4939915000422,08/24/00,
The Uranai 4: Harapeko Kuma no Kaiun Kabbalah Uranai,JP,Visit,SLPS-02899,4939915000439,08/24/00,
The Uranai 5: Shinpi no Rune Uranai,JP,Visit,SLPS-03053,4939915000477,11/30/00,
The Uranai 6: Suisei-san no Tottemo Maruhoshi Senseijutsu,JP,Visit,SLPS-03054,4939915000484,11/30/00,
The Uranai: Renai Seiza Uranai,JP,Visit,SLPS-02362,4939915000286,11/11/99,
The Visitors: The Relic of St. Rolande,EU,Ubisoft,SLES-02837,,04/26/01,
The Weakest Link,US,Activision,SLUS-01413,047875803039,09/24/01,E
The Wild Thornberrys: Animal Adventures,US,Mattel,SLUS-01128,074299280634,11/08/00,E
The X-Files,US,Fox Interactive,SLUS-00915 SLUS-00949 SLUS-00950 SLUS-00,086162117688,09/30/99,T
The Yellow Monkey: Trancemission VJ Remix,JP,Hands-On Entertainment,SLPM-86473,4943877000758,04/14/00,
Theme Aquarium,JP,Square EA,SLPS-01768,4938833004963,12/17/98,
Theme Hospital,US,Electronic Arts,SLUS-00275,014633078701,03/31/98,E
Theme Park (Long Box),US,Electronic Arts,SLUS-00017,014633076301,1995,K-A
This is Football,EU,SCEE,SCES-01700,711719853824,12/10/99,
This is Football 2,EU,SCEE,SCES-03070,711719239024,11/03/00,
Thoroughbred Breeder II Plus,JP,Hect,SLPS-00053,4961508956014,11/17/95,
Thoroughbred Breeder: Sekai Seiha-hen,JP,Hect,SLPS-01324,4961508986059,04/23/98,
Thoroughbred Tatsu no Eikan: The Winning Throughbreds,JP,Island Creation,SLPS-00177,4511313400013,05/03/96,
Thousand Arms,US,Atlus,SLUS-00845 - SLUS-00858,730865520169,10/13/99,T
Thrasher Presents: Skate and Destroy,US,Rockstar Games,SLUS-00935,710425230493,10/31/99,T
Threads of Fate,US,Square EA,SLUS-01019,662248900070,07/14/00,E
Thrill Kill,US,Virgin Interactive,SLUS-00752,,Canceled,AO
Thunder Derby,EU,Phoenix Games,,,Canceled,
Thunder Force V: Perfect System,US,Working Designs,SLUS-00727,735366007270,08/31/98,E
Thunder Storm LX-3 & Road Blaster,JP,Ecseco,SLPS-00094~5,4940299101025,10/20/95,
Thunder Truck Rally,US,Psygnosis,SCUS-94352,711719435228,05/31/97,E
ThunderStrike 2 (Long Box),US,U.S. Gold,SLUS-00191,743175952117,1995,K-A
Tie Break,JP,Badi,,,Canceled,
Tiger Woods 99 PGA Tour Golf,US,Electronic Arts,SLUS-00785,014633079999,10/31/98,E
Tiger Woods PGA Tour 2000,US,Electronic Arts,SLUS-01054,014633140668,11/30/99,E
Tiger Woods PGA Tour Golf,US,EA Sports,SLUS-01273,014633142099,11/13/00,E
TigerShark,US,GT Interactive,SLUS-00346,742725500167,03/31/97,E
Tigger's Honey Hunt,US,NewKidCo,SLUS-01210,661204610022,09/29/00,E
Tilk: Aoi Umi kara Kita Shoujo,JP,TGL,SLPS-00717,4935066600023,04/25/97,
Tilt!,EU,Virgin Interactive,SLES-00152,,January 1997,
Time Bokan Series: Bokan to Ippatsu! Doronbo,JP,Banpresto,SLPS-00609,4983164738179,11/29/96,
Time Bokan: Yattaman,EU,Halifax,SLES-03651,8023171001319,2001,
Time Commando,US,Activision,SLUS-00342,047875551466,09/30/96,T
Time Crisis,US,Namco,SLUS-00405,722674020749,10/31/97,T
Time Crisis: Project Titan,US,Namco,SLUS-01336,722674020985,06/20/01,T
Time Gal & Ninja Hayate,JP,Taito Corporation,SLPS-00383 SLPS-00384,4988611960028,07/05/96,
Timeless Jade Trade,US,Lightspan,,Other,1999,
"Timeless Math 1: Maya, Search and Rescue",US,Lightspan,,Other,2001,
"Timeless Math 2: Maya, Observatory",US,Lightspan,,Other,2001,
"Timeless Math 3: Maya, King Jaguar's Village",US,Lightspan,,Other,2001,
Timeless Math 4: Lunar Base,US,Lightspan,,Other,2001,
Timeless Math 5: Space Flight Rescue,US,Lightspan,,Other,2001,
Timeless Math 6: Brainswarm,US,Lightspan,,Other,2001,
Timeless Math 7: Rover Recovery,US,Lightspan,,Other,2001,
Tintin: Destination Adventure,EU,Infogrames,SLES-03459,3546430017807,09/21/01,
Tiny Bullets,JP,SCEI,SCPS-10130,4948872101301,04/13/00,
Tiny Tank,US,SCEA,SCUS-94427,711719442721,09/01/99,T
Tiny Toon Adventures: Plucky's Big Adventure,US,Conspiracy Entertainment,SLUS-01393,815315000078,10/02/01,E
Tiny Toon Adventures: The Great Beanstalk,US,NewKidCo,SLUS-00638,661204210017,10/27/98,E
Tiny Toon Adventures: Toonenstein - Dare to Scare,US,Vatical Entertainment,SLUS-00967,681313046529,11/02/99,E
Titan A.E.,US,Fox Interactive,,,Canceled,
Titan Wars,EU,Crystal Dynamics,SLES-00275,768964044125,November 1996,
To Heart,JP,Aqua Plus,SLPS-01919 - SLPS-01920,4996802990297,03/25/99,
ToPoLo,JP,Artdink,SLPS-00620,4988640100136,12/06/96,
Toaplan Shooting Battle 1,JP,Banpresto,SLPS-00436,4983164734072,08/30/96,
Tobaku Mokushiroku Kaiji,JP,Kodansha,SLPS-02749,4938838100547,05/25/00,
Tobal 2,JP,SquareSoft,SLPM-86033,4961012977017,04/25/97,
Tobal No. 1,US,SCEA,SCUS-94208,711719420828,09/30/96,T
Tokimeki Memorial 2,JP,Konami,SLPM-86355 - SLPM-86359,4988602467932,11/25/99,
Tokimeki Memorial 2 EVS Append Disc,JP,Konami,NPJJ-00308,PSOne Classics,11/25/09,B
Tokimeki Memorial 2 Substories: Dancing Summer Vacation,JP,Konami,SLPM-86549~50,4542084810152,09/28/00,
Tokimeki Memorial 2 Substories: Leaping School Festival,JP,Konami,SLPM-86775~6,4542084000119,03/29/01,
Tokimeki Memorial 2 Substories: Memories Ringing On,JP,Konami,SLPM-86881~2,4542084000287,08/30/01,
Tokimeki Memorial 2 Taisen Puzzle-dama,JP,Konami,SLPM-86753,4542084000164,03/15/01,
Tokimeki Memorial Drama Series Vol. 1: Nijiiro no Seishun,JP,Konami,SLPM-86039,4988602048483,07/10/97,
Tokimeki Memorial Drama Series Vol. 2: Irodori no Love Song,JP,Konami,SLPM-86070 - SLPM-86071,4988602428612,03/26/98,
Tokimeki Memorial Drama Series Vol. 3: Tabidachi no Uta,JP,Konami,SLPM-86224~5,4988602522624,04/01/99,
Tokimeki Memorial Private Collection,JP,Konami,SLPM-86001,4988602021622,04/26/96,
Tokimeki Memorial Selection: Fujisaki Shiori,JP,Konami,SLPM-86029,4988602041941,03/27/97,
Tokimeki Memorial: Forever With You,JP,Konami,SLPS-00065,4988602006124,10/13/95,
Tokimeki Memorial: Taisen Puzzle-Dama,JP,Konami,SLPM-86005,4988602025842,09/27/96,
Tokimeki Memorial: Taisen Tokkaedama,JP,Konami,SLPM-86036,4988602045307,06/19/97,
Tokimeki no Houkago,JP,Konami,SLPM-86094,4988602410686,07/16/98,
Toko Toko Trouble,JP,Media Entertainment,SLPS-03528,4997232100577,02/20/03,
Tokoro-san no Daifugou,JP,Konami,SLPM-86664,4988602784862,11/16/00,
Tokyo 23ku Seifuku-Wars,US,GungHo,NPUF-30061,PSOne Classics,05/20/14,
Tokyo Dungeon,JP,Kadokawa,SLPS-00174,4997766200019,11/22/95,
Tokyo Highway Battle,US,Jaleco Entertainment,SLUS-00229,032264500040,09/30/96,K-A
Tokyo Majin Gakuen Gehoujou,JP,"Asmik Ace Entertainment, Inc",SLPS-03333 - SLPS-03335,4988126510343,01/24/02,
Tokyo Majin Gakuen Ken Kaze Tobari,JP,"Asmik Ace Entertainment, Inc",SLPS-01432 - SLPS-01433,1655126510152,06/18/98,
Tokyo Majin Gakuen Oboro-Kitan,JP,"Asmik Ace Entertainment, Inc",SLPS-02015,4988126510268,04/22/99,
Tokyo Majin Gakuen: Kenpuu Chou Emaki,JP,"Asmik Ace Entertainment, Inc",SLPS-02834~7,4988126510329,07/13/00,
Tokyo Mew Mew,JP,Takara,SLPM-87178,4904880139781,12/05/02,
Tokyo Shadow,JP,Taito Corporation,SLPS-00285 SLPS-00287,4988611960097,09/27/96,
Tokyo Wakusei Planetokio,JP,"Asmik Ace Entertainment, Inc",SLPS-02182 - SLPS-02184,4988126510251,08/26/99,
Tom Clancy's Rainbow Six,US,Red Storm Entertainment,SLUS-00947,646227881390,11/23/99,T
Tom Clancy's Rainbow Six / Rainbow Six: Rogue Spear,EU,Ubisoft,,,11/22/02,
Tom Clancy's Rainbow Six: Lone Wolf,US,Ubisoft,SLUS-01473,008888310372,07/04/02,T
Tom Clancy's Rainbow Six: Rogue Spear,US,Red Storm Entertainment,SLUS-01108,008888310211,03/28/01,T
Tom and Jerry in House Trap,US,NewKidCo,SLUS-01191,661204510018,11/24/00,E
Tomb Raider,US,Eidos Interactive,SLUS-00152,743175952919,11/15/96,T
Tomb Raider Chronicles,US,Eidos Interactive,SLUS-01311,788687307635,11/24/00,T
Tomb Raider Collector's Edition,US,Eidos Interactive,SLUS-07007/00152CE/00437CE/00691CE,788687300018,2002,T
Tomb Raider I / Tomb Raider II / Tomb Raider III Demo Disc,EU,Eidos Interactive,,Other,1998,
Tomb Raider II,US,Eidos Interactive,SLUS-00437,788687303637,1997,T
Tomb Raider III / Tomb Raider: The Last Revelation,EU,Eidos Interactive,,,2002,
Tomb Raider III: Adventures of Lara Croft,US,Eidos Interactive,SLUS-00691,788687301831,11/21/98,T
Tomb Raider: The Last Revelation,US,Eidos Interactive,SLUS-00885,788687304832,12/06/99,T
Tomba!,US,SCEA,SCUS-94236,711719423621,06/30/98,E
Tomba! 2: The Evil Swine Return,US,SCEA,SCUS-94454,711719445425,12/31/99,E
Tomika Town o Tsukurou!,JP,Tomy Corporation,SLPS-01935,4904810549314,03/11/99,
Tommi Makinen Rally,EU,Europress,SLES-01228,5022497106954,July 1998,
Tomoa Yamamoto: Noise Reduction,JP,Antinos Records,SCPS-40004,4948025000475,06/21/96,
Tomomi Tsumoda: Come and Kiss Me,JP,Antinos Records,SCPS-40003,4946025000372,06/21/96,
Tomorrow Never Dies / The World is not Enough,EU,Electronic Arts,SLES 01324-T SLES 03134-T,5030930032586,09/13/02,16+
Tonde! Tonde! Diet,JP,Twilight Express,SLPS-03347,4530290002645,12/27/01,
Tonka Space Station,US,Hasbro Interactive,SLUS-01007,076930995938,11/06/00,E
Tony Hawk's Pro Skater,US,Activision,SLUS-00860,047875108042,08/31/99,T
Tony Hawk's Pro Skater 2,US,Activision,SLUS-01066,047875122352,09/20/00,T
Tony Hawk's Pro Skater 3,US,Activision,SLUS-01419,047875801714,10/29/01,E
Tony Hawk's Pro Skater 4,US,Activision,SLUS-01485,047875804555,10/23/02,E
Tonzura Kun,JP,Pony Canyon,SLPS-00430,4988013037090,09/06/96,
Too Human,US,,,,Canceled,
Top Gun: Fire at Will!,US,Spectrum Holobyte,SLUS-00032,,06/01/96,K-A
Tora! Tora! Tora!,JP,Nexus Interact,SLPS-01697,4517015940116,11/13/97,
Torc: Legend of the Ogre Crown,US,Unknown,,,Canceled,
Torneko:  The Last Hope,US,Enix Corporation,SLUS-01181,695981100049,11/15/00,T
Toshinden 4,EU,Virgin Interactive,SLES-02493,,06/30/00,
Toshinden Card Quest,JP,Takara,SLPS-01113,4904880135288,04/02/98,
Total Eclipse Turbo (Long Box),US,Crystal Dynamics,SLUS-00021,,08/29/95,K-A
Touge Max 2,JP,Atlus,SLPS-01574,4984995110226,09/17/98,
Touge Max G,JP,Atlus,SLPS-02361,4984995110325,01/13/00,
Touhou Chinyuuki: Hafling Hearts!!,JP,Naxat Soft,SLPS-00557,4988658967059,11/22/96,
Touki Denshou: Angel Eyes,JP,Tecmo,SLPS-01168,4960677400083,12/11/97,
Tour Party: Sotsugyou Ryokou ni Ikou,JP,Takara,SLPS-01167,4904880135752,02/26/98,
Tower Dream 2,JP,Axela,SLPS-01789,4533296000066,12/23/98,
Toyomaru Club Vol. 1,JP,KSS,SLPS-03242,4560108750017,09/13/01,
Toyota Netz Racing,JP,Atlus,SLPM-80429,,1999,
Toys,EU,Phoenix Games,SLES-04127,8717249593195,2003,3+
Toys Dream,JP,KSS,SLPS-01704,4988262301522,11/26/98,
"Toys""R""Us Interactive CD Sampler Disc",US,SCEA,SCUS-94371,Other,1998,
Traffic Tycoon,EU,Gauntlet,,,Canceled,
Transformers: Beast Wars Transmetals,US,Bam Entertainment,SLUS-01160,682384510018,03/15/00,T
Transport Tycoon,EU,Ocean,SLES-00262,5013156900259,September 1997,
Transport Tycoon 3D,JP,Unbalance,SLPS-00694,4519114104000,08/06/98,
Trap Gunner: Countdown to Oblivion,US,Atlus,SLUS-00679,730865520121,09/30/98,T
Trash It,EU,GT Interactive,SLES-00256,,July 1997,
Treasure Gear,JP,MiraiSoft,SLPS-00819,4518798071004,07/31/97,
Treasures of the Deep,US,Namco,SLUS-00430,722674020725,08/31/97,T
Tribal,EU,SCEE,,,Canceled,
Trick'N Snowboarder,US,Capcom,SLUS-00979,013388210473,10/19/99,E
Trickshot,EU,Phoenix Games,SLES-04062,,03/14/03,
Triple Play 2000,US,EA Sports,SLUS-00827,014633079555,02/28/99,E
Triple Play 2001,US,EA Sports,SLUS-01082,014633141047,03/14/00,E
Triple Play 97 (Long Box),US,Electronic Arts,SLUS-00237,,June 1996,K-A
Triple Play 98,US,Electronic Arts,SLUS-00465,014633077803,04/30/97,K-A
Triple Play 99,US,EA Sports,SLUS-00618,014633078855,02/28/98,E
Triple Play Baseball,US,EA Sports,SLUS-01345,014633142709,03/12/01,E
Tripuzz,JP,Santos,SLPS-00911,4512168010037,10/30/97,
Truck Racing,EU,Midas Interactive Entertainment,SLES-03953,5036675000453,02/07/03,
Truck Rally,EU,Phoenix Games,SLES-04128,,08/09/04,3+
True Love Story,JP,ASCII Entertainment,SLPS-00586,4988606101061,12/13/96,
True Love Story 2,JP,ASCII Entertainment,SLPS-01743~5,4988606102365,01/21/99,
True Love Story: Fan Disk,JP,ASCII Entertainment,SLPS-02404,4988606103034,11/25/99,
